titulo;link;id
 Coronavirus: Austria, in a shift, requires mask-wearing in supermarkets to cut pandemic’s spread - 01:44 PM EDT;https://www.scmp.com/news/world/europe/article/3077655/coronavirus-austria-shift-requires-mask-wearing-supermarkets-cut;scmp-com-news-world-europe-article-3077655-coronavirus-austria-shift-
 Coronavirus: Chinese ventilator makers working ‘around the clock’ amid global shortage - 01:44 PM EDT;https://www.scmp.com/news/china/society/article/3077638/coronavirus-chinese-ventilator-makers-working-around-clock-amid;scmp-com-news-china-society-article-3077638-coronavirus-chinese-venti
 Hollywood’s Coronavirus Troubles Will Stretch Into 2021 (and Beyond) - 01:44 PM EDT;https://observer.com/2020/03/coronavirus-box-office-delays-marvel-black-widow-mulan-f9-batman-jurassic/;observer-com-2020-03-coronavirus-box-office-delays-marvel-black-widow
 Bus driver who was Israel’s first serious virus patient makes full recovery - 01:44 PM EDT;https://www.timesofisrael.com/bus-driver-who-was-israels-first-serious-virus-patient-makes-full-recovery/;timesofisrael-com-bus-driver-who-was-israels-first-serious-virus-pati
 Coronavirus funding slight emboldens DC statehood fight - 01:44 PM EDT;https://www.rollcall.com/2020/03/30/coronavirus-funding-slight-emboldens-dc-statehood-fight/;rollcall-com-2020-03-30-coronavirus-funding-slight-emboldens-dc-state
 Newport Festivals Foundation Announces COVID-19 Musician Relief Fund - 01:44 PM EDT;https://www.rollingstone.com/music/music-news/newport-festivals-foundation-announces-covid-19-musician-relief-fund-975206/;rollingstone-com-music-music-news-newport-festivals-foundation-announ
 This week, we’ll see if Canada’s curve actually starts to flatten - 01:43 PM EDT;https://www.macleans.ca/politics/ottawa/this-week-well-see-if-canadas-curve-actually-starts-to-flatten/;macleans-ca-politics-ottawa-this-week-well-see-if-canadas-curve-actua
 Coronavirus: Phuket closes land, sea points of entry - 01:43 PM EDT;https://www.mercurynews.com/2020/03/30/coronavirus-phuket-closes-land-sea-points-of-entry/;mercurynews-com-2020-03-30-coronavirus-phuket-closes-land-sea-points-
 Coronavirus World Map: Tracking The Spread Of The Outbreak - 01:43 PM EDT;https://www.npr.org/sections/goatsandsoda/2020/03/30/822491838/coronavirus-world-map-tracking-the-spread-of-the-outbreak?utm_medium=RSS&utm_campaign=news;npr-org-sections-goatsandsoda-2020-03-30-822491838-coronavirus-world-
 Pharrell Williams Slammed After Asking Struggling Fans to Donate to Hospitals - 01:43 PM EDT;https://www.breitbart.com/entertainment/2020/03/30/pharrell-williams-slammed-after-asking-struggling-fans-to-donate-to-hospitals/;breitbart-com-entertainment-2020-03-30-pharrell-williams-slammed-afte
 Sam Smith Changes 'To Die For' Album Title and Its Release Date over Coronavirus - 01:43 PM EDT;https://www.breitbart.com/entertainment/2020/03/30/sam-smith-changes-to-die-for-album-title-and-its-release-date-over-coronavirus/;breitbart-com-entertainment-2020-03-30-sam-smith-changes-to-die-for-a
 Joy Behar: Narcissist Trump 'Has Shown He Is Incapable of Empathy' - 01:43 PM EDT;https://www.breitbart.com/clips/2020/03/30/joy-behar-narcissist-trump-has-shown-he-is-incapable-of-empathy/;breitbart-com-clips-2020-03-30-joy-behar-narcissist-trump-has-shown-h
 Hostin: Trump's 'Inaction Early on Has Led to Deaths' from Coronavirus - 01:43 PM EDT;https://www.breitbart.com/clips/2020/03/30/hostin-trumps-inaction-early-on-has-led-to-deaths-from-coronavirus/;breitbart-com-clips-2020-03-30-hostin-trumps-inaction-early-on-has-le
 Workers for Grocery Delivery Service Instacart Plan Strike - 01:43 PM EDT;https://www.breitbart.com/tech/2020/03/30/workers-for-grocery-delivery-service-instacart-plan-strike/;breitbart-com-tech-2020-03-30-workers-for-grocery-delivery-service-in
 Singer John Prine is in stable condition, his wife says - 01:42 PM EDT;https://www.seattletimes.com/entertainment/singer-john-prine-is-in-stable-condition-his-wife-says/?utm_source=RSS&utm_medium=Referral&utm_campaign=RSS_all;seattletimes-com-entertainment-singer-john-prine-is-in-stable-conditi
 As Russia Braces for Coronavirus, Putin Fades From View - 01:42 PM EDT;https://www.nytimes.com/2020/03/30/world/europe/coronavirus-russia-putin.html;nytimes-com-2020-03-30-world-europe-coronavirus-russia-putin-html
 The Human Stories of the Coronavirus Pandemic - 01:42 PM EDT;https://www.nytimes.com/2020/03/30/us/coronavirus-changing-lives.html;nytimes-com-2020-03-30-us-coronavirus-changing-lives-html
 Gates Foundation and Wellcome Trust to fund Covid-19 drug trials  - 01:42 PM EDT;https://www.ft.com/content/7bb4dfae-fcd9-458f-a3b4-af78cb9cddb2;ft-com-content-7bb4dfae-fcd9-458f-a3b4-af78cb9cddb2
 'Tiger King' earns reactions from celebrities like Cardi B, Kim Kardashian and more: 'I stan him' - 01:42 PM EDT;https://www.foxnews.com/entertainment/tiger-king-celebrities-cardi-b-kim-kardashian;foxnews-com-entertainment-tiger-king-celebrities-cardi-b-kim-kardashi
 2021 Genesis G80 sedan debuts online as coronavirus shuts car shows - 01:42 PM EDT;https://www.foxnews.com/auto/2021-genesis-g80-sedan;foxnews-com-auto-2021-genesis-g80-sedan
 UFC champ Khabib Nurmagomedov stranded in Russia, title defense in jeopardy due to coronavirus pandemic - 01:42 PM EDT;https://www.foxnews.com/sports/ufc-khabib-nurmagomedov-stranded-russia-coronavirus;foxnews-com-sports-ufc-khabib-nurmagomedov-stranded-russia-coronaviru
 South African crackdown amid coronavirus lockdown called into question, workers defy restrictions - 01:42 PM EDT;https://www.foxnews.com/world/south-african-crackdown-amid-coronavirus-lockdown-called-into-question-workers-defy-restrictions;foxnews-com-world-south-african-crackdown-amid-coronavirus-lockdown-c
 Coronavirus latest: More than 750,000 cases across the globe - 01:41 PM EDT;https://www.dw.com/en/coronavirus-latest-more-than-750-000-cases-across-the-globe/a-52951287?maca=en-rss-en-all-1573-rdf;dw-com-en-coronavirus-latest-more-than-750-000-cases-across-the-globe
 'Mommy tried really hard to do her job': New York doctor posts heartbreaking goodbye to children in case she dies of coronavirus - 01:40 PM EDT;https://www.independent.co.uk/news/world/americas/coronavirus-doctor-death-new-york-covid-19-cornelia-griggs-a9436436.html;independent-co-uk-news-world-americas-coronavirus-doctor-death-new-yo
 Coronavirus: Medical Navy ship pulls into Manhattan harbour to help fight against virus - 01:40 PM EDT;https://www.independent.co.uk/news/world/americas/coronavirus-medical-navy-ship-new-york-manhattan-a9436456.html;independent-co-uk-news-world-americas-coronavirus-medical-navy-ship-n
 Women in ICE Detention, Fearing Coronavirus, Make Video to Protest Unsafe Conditions - 01:40 PM EDT;https://theintercept.com/2020/03/30/coronavirus-ice-detention/;theintercept-com-2020-03-30-coronavirus-ice-detention-
 Here's John Oliver's latest update on coronavirus - 01:40 PM EDT;https://boingboing.net/2020/03/30/heres-john-olivers-latest.html;boingboing-net-2020-03-30-heres-john-olivers-latest-html
 British Actor John Cleese Mocks Americans Buying Guns in Response to Coronavirus - 01:39 PM EDT;https://www.breitbart.com/entertainment/2020/03/30/monty-python-john-cleese-mocks-americans-for-buying-guns-during-virus-crisis/;breitbart-com-entertainment-2020-03-30-monty-python-john-cleese-mocks
 Boxer Has License Suspended After Posting Video on How to Hit Women During Virus Lockdown - 01:39 PM EDT;https://www.breitbart.com/europe/2020/03/30/boxer-has-license-suspended-after-posting-video-on-how-to-hit-women-during-virus-lockdown/;breitbart-com-europe-2020-03-30-boxer-has-license-suspended-after-pos
 Coronavirus: Italy's Death Toll Exceeds 11,000, 812 Die in 24 Hours - 01:39 PM EDT;https://www.breitbart.com/europe/2020/03/30/coronavirus-italys-death-toll-exceeds-11000-812-die-in-24-hours/;breitbart-com-europe-2020-03-30-coronavirus-italys-death-toll-exceeds
 Fauci: We Argued 'Strongly' with Trump to Extend Social Distancing Guidelines -- 'He Did Listen' - 01:39 PM EDT;https://www.breitbart.com/clips/2020/03/30/fauci-we-argued-strongly-with-trump-to-extend-social-distancing-guidelines-he-did-listen/;breitbart-com-clips-2020-03-30-fauci-we-argued-strongly-with-trump-to
 Report: Confusion Surrounds L.A. Mayor Eric Garcetti's Homeless Coronavirus Plan - 01:39 PM EDT;https://www.breitbart.com/health/2020/03/30/report-confusion-surrounds-l-a-mayor-eric-garcettis-homeless-coronavirus-plan/;breitbart-com-health-2020-03-30-report-confusion-surrounds-l-a-mayor-
 Coronavirus Plasma Treatments Begin in Major Texas Hospital System - 01:39 PM EDT;https://www.breitbart.com/border/2020/03/30/coronavirus-plasma-treatments-begin-in-major-texas-hospital-system/;breitbart-com-border-2020-03-30-coronavirus-plasma-treatments-begin-i
 Trump could help solve the mask problem. Instead he’s making baseless attacks on New York nurses. - 01:38 PM EDT;https://www.vox.com/policy-and-politics/2020/3/30/21199538/coronavirus-mask-trump-new-york-hospital-stealing;vox-com-policy-and-politics-2020-3-30-21199538-coronavirus-mask-trump
 Former Homeland Secretary explains how federal government can better manage virus response - 01:37 PM EDT;http://www.msnbc.com/andrea-mitchell-reports/watch/former-homeland-secretary-explains-how-federal-government-can-better-manage-virus-response-81379397958;http-msnbc-com-andrea-mitchell-reports-watch-former-homeland-secretar
 Fmr. DOJ Dir. of preparedness and response on how administration ignored pandemic playbook - 01:37 PM EDT;http://www.msnbc.com/andrea-mitchell-reports/watch/fmr-doj-dir-of-preparedness-and-response-on-how-administration-ignored-pandemic-playbook-81380933529;http-msnbc-com-andrea-mitchell-reports-watch-fmr-doj-dir-of-preparedn
 FDA fast tracks new coronavirus treatments and tests - 01:37 PM EDT;http://www.msnbc.com/andrea-mitchell-reports/watch/fda-fast-tracks-new-coronavirus-treatments-and-tests-81380933551;http-msnbc-com-andrea-mitchell-reports-watch-fda-fast-tracks-new-coro
 Coronavirus outbreak results in Massachusetts man, 70, getting 'a little different' birthday party - 01:35 PM EDT;https://www.foxnews.com/us/coroanvirus-outbreak-massachusetts-birthday-party-parade-social-distance-police;foxnews-com-us-coroanvirus-outbreak-massachusetts-birthday-party-para
 Georgia man arrested in alleged coronavirus test kickback scheme - 01:35 PM EDT;https://www.foxnews.com/us/georgia-man-accused-by-feds-with-coronavirus-test-kickback-schemef;foxnews-com-us-georgia-man-accused-by-feds-with-coronavirus-test-kick
 Navy hospital ship sails into New York, frontline of U.S. coronavirus battle - 01:32 PM EDT;https://www.reuters.com/article/us-health-coronavirus-usa/navy-hospital-ship-sails-into-new-york-frontline-of-u-s-coronavirus-battle-idUSKBN21H1LX?feedType=RSS&feedName=topNews;reuters-com-article-us-health-coronavirus-usa-navy-hospital-ship-sail
 UPDATE: New York state reported 6,984 new cases of coronavirus and 253 new deaths over the past 24 hours, raising total to 66,497 cases and 1,218 dead  - 01:32 PM EDT;;
 Coronavirus survivor in NY creates Facebook group of former carriers willing to contribute with researchers - 01:29 PM EDT;https://www.foxnews.com/media/coronavirus-survivor-details-grassroots-initiative-to-combat-the-coronavirus;foxnews-com-media-coronavirus-survivor-details-grassroots-initiative-
 Think you have coronavirus but can’t get tested? Here’s what you should do - 01:28 PM EDT;https://www.miamiherald.com/news/coronavirus/article241619036.html#storylink=rss;miamiherald-com-news-coronavirus-article241619036-html-storylink-rss
 New Fed Data Points to Economic Pain and Worrisome Ebbing in Inflation - 01:28 PM EDT;https://www.wsj.com/articles/new-fed-data-points-to-economic-pain-and-worrisome-ebbing-in-inflation-11585588874;wsj-com-articles-new-fed-data-points-to-economic-pain-and-worrisome-e
 Cuomo favorability in US hits 45 percent: poll - 01:27 PM EDT;https://thehill.com/homenews/state-watch/490177-cuomo-favorability-in-US-hits-45-percent-poll;thehill-com-homenews-state-watch-490177-cuomo-favorability-in-US-hits
 Majority say television is their primary news source amid coronavirus pandemic: poll - 01:27 PM EDT;https://thehill.com/homenews/media/490178-majority-say-television-is-their-primary-news-source-amid-coronavirus-pandemic;thehill-com-homenews-media-490178-majority-say-television-is-their-pr
 Monday evening news briefing: Quarter of NHS doctors hit by coronavirus - 01:27 PM EDT;https://www.telegraph.co.uk/news/2020/03/30/monday-evening-news-briefing-quarter-nhs-doctors-hit-coronavirus/;telegraph-co-uk-news-2020-03-30-monday-evening-news-briefing-quarter-
 Hospital Ship USNS Comfort Arrives in New York - 01:27 PM EDT;https://www.nationalreview.com/news/hospital-ship-usns-comfort-arrives-in-new-york/;nationalreview-com-news-hospital-ship-usns-comfort-arrives-in-new-yor
 Coronavirus: Navy hospital ship arrives to back up NYC facilities - 01:27 PM EDT;https://www.mercurynews.com/2020/03/30/coronavirus-navy-hospital-ship-arrives-to-back-up-nyc-facilities/;mercurynews-com-2020-03-30-coronavirus-navy-hospital-ship-arrives-to-
 Conditions for companies that get virus aid: Room for abuse? - 01:27 PM EDT;https://www.seattletimes.com/business/conditions-for-companies-that-get-virus-aid-room-for-abuse/?utm_source=RSS&utm_medium=Referral&utm_campaign=RSS_all;seattletimes-com-business-conditions-for-companies-that-get-virus-aid
