links_covid
https://edition.cnn.com/2020/03/20/health/coronavirus-response-must-adapt-frieden-analysis/index.html
https://www.theguardian.com/world/2020/mar/21/coronavirus-what-happens-to-lungs-covid-19
https://g1.globo.com/bemestar/coronavirus/noticia/2020/03/21/covid-19-gripe-resfriado-e-alergias-tem-sintomas-parecidos-mas-duracao-e-evolucao-sao-diferentes.ghtml
https://noticias.uol.com.br/saude/ultimas-noticias/redacao/2020/03/20/governadores-do-ne-consultam-china-e-pedem-material-para-tratar-covid-19.htm
https://www.techtudo.com.br/noticias/2020/03/mapa-do-coronavirus-no-brasil-site-monitora-casos-de-covid-19-por-estado.ghtml
https://olhardigital.com.br/coronavirus/noticia/ministerio-da-saude-valida-o-uso-da-cloroquina-para-a-covid-19/98354
https://time.com/5806312/coronavirus-treatment-cost/
https://www.bbc.com/future/article/20200319-covid-19-will-drinking-water-keep-you-safe-from-coronavirus
https://www.theguardian.com/world/2020/mar/21/what-is-coronavirus-mortality-rate-covid-19
https://www.agazeta.com.br/es/gv/coronavirus-no-es-16-casos-da-doenca-sao-confirmados-pelo-estado-0320
https://www.vox.com/science-and-health/2020/3/20/21173472/coronavirus-pandemic-unknowns-questions-seasonality-reinfection-covid-19
https://www.ft.com/content/d184a0af-3fcd-3e94-8779-575379b8116d
https://www.npr.org/sections/goatsandsoda/2020/03/20/815408287/how-the-novel-coronavirus-and-the-flu-are-alike-and-different
https://www.cnbc.com/2020/03/21/coronavirus-live-updates-south-korea-china-report-new-cases.html
https://www.clickondetroit.com/health/2020/03/20/michigan-coronavirus-covid-19-cases-continue-to-rise-state-total-now-549/
https://www.11alive.com/article/news/health/coronavirus/coronavirus-georgia-real-time-updates-sat-mar-21/85-0b641d97-b310-4bb2-ad06-9ff2e9569830
https://www.abc.net.au/news/health/2020-03-20/how-coronavirus-covid-19-compares-to-flu/12073696
https://www.montgomeryadvertiser.com/story/news/2020/03/20/coronavirus-covid-19-alabama-department-public-health-update-cases-confirmed/2882829001/
https://www.nbc12.com/2020/03/21/covid-what-you-need-know-about-coronavirus/
https://www.theatlantic.com/health/archive/2020/03/how-many-people-tested-sick-coronavirus-covid-each-state-america/608413/
https://www.unicef.org/coronavirus/how-teenagers-can-protect-their-mental-health-during-coronavirus-covid-19
https://health.clevelandclinic.org/heres-the-damage-coronavirus-covid-19-can-do-to-your-lungs/
https://www.kcbd.com/2020/03/20/coronavirus-covid-case-confirmed-midland-memorial-hospital/
https://www.clickondetroit.com/news/local/2020/03/20/watch-macomb-county-executive-mark-hackel-provides-coronavirus-covid-19-response-update/
https://www.fda.gov/news-events/press-announcements/coronavirus-covid-19-update-fda-continues-facilitate-development-treatments
https://www.fda.gov/news-events/press-announcements/coronavirus-covid-19-update-fda-alerts-consumers-about-unauthorized-fraudulent-covid-19-test-kits
https://www.guampdn.com/story/news/local/2020/03/20/2-more-guam-test-positive-coronavirus-total-14/2882537001/
https://www.ndtv.com/india-news/coronavirus-india-update-covid-19-cases-rise-to-258-in-india-after-biggest-single-day-spike-2198376
https://news.sky.com/story/coronavirus-number-of-cases-in-germany-rises-by-nearly-3-000-to-13-957-overnight-11960726
https://www.floridatoday.com/story/news/2020/03/21/florida-coronavirus-covid-19-updates-563-positive-11-deaths/2890661001/
https://minnesota.cbslocal.com/2020/03/20/coronavirus-updates-the-latest-covid-19-headlines-from-march-20-2020/
https://www.cnn.com/2020/03/19/asia/coronavirus-covid-19-update-china-intl-hnk/index.html
https://www.cnbc.com/2020/03/20/coronavirus-amazon-aws-commits-20-million-to-covid-19-research.html
https://www.forbes.com/sites/advisor/2020/03/20/list-of-coronavirus-covid-19-small-business-relief-programs/
https://www.abc.net.au/news/health/2020-03-19/coronavirus--drugs-and-vaccines-to-treat-and-prevent-covid-19/12067496
https://www.fda.gov/news-events/press-announcements/coronavirus-covid-19-update-blood-donations
https://www.vox.com/science-and-health/2020/3/18/21184992/coronavirus-covid-19-flu-comparison-chart
https://www.channelnewsasia.com/news/asia/coronavirus-covid-19-thailand-cases-toll-highest-daily-jump-12563182
https://www.fda.gov/news-events/press-announcements/coronavirus-covid-19-update-fda-provides-guidance-production-alcohol-based-hand-sanitizer-help-boost
https://wgntv.com/news/coronavirus/covid-19-pandemic-march-20-updates/
https://www.cnn.com/2020/03/19/europe/spain-coronavirus-madrid-covid-intl/index.html
https://www.newshub.co.nz/home/new-zealand/2020/03/coronavirus-new-zealand-s-covid-19-alert-systems-how-it-affects-kiwis.html
https://www.cbsnews.com/live-updates/coronavirus-disease-covid-19-latest-news-2020-03-18/
https://www.theverge.com/2020/3/17/21184291/coronavirus-covid-19-young-people-sick-vulnerable-affected-severe-cases
https://www.cbs8.com/article/news/health/coronavirus/evidence-suggests-malaria-drug-could-be-re-purposed-to-treat-coronavirus-covid-19/509-c05d147e-0ff0-4011-882f-e3c6fa40ccf9
https://www.courieranywhere.com/2020/03/20/coronavirus-covid-19-case-confirmed-in-hardin-county/
https://www.clickondetroit.com/news/local/2020/03/21/michigan-brewery-distillery-team-up-to-make-hand-sanitizer-amid-coronavirus-covid-19-outbreak/
https://www.kff.org/womens-health-policy/issue-brief/novel-coronavirus-covid-19-special-considerations-for-pregnant-women/
https://news.delaware.gov/2020/03/20/covid-19-update-for-march-20-2020-dph-announces-nine-additional-positive-cases/
https://www.gov.uk/government/news/coronavirus-covid-19-scientific-evidence-supporting-the-uk-government-response
https://www.clickondetroit.com/news/national/2020/03/20/california-governor-orders-people-to-stay-home-during-coronavirus-covid-19-outbreak/
https://www.fda.gov/news-events/press-announcements/coronavirus-covid-19-update-fda-issues-guidance-conducting-clinical-trials
https://www.theguardian.com/society/2020/mar/19/uk-drive-develop-coronavirus-vaccine-science
https://www.newson6.com/story/41915394/44-total-positive-coronavirus-covid19-cases-in-oklahoma-health-department-reports
https://www.southcoasttoday.com/news/20200320/85-new-cases-first-coronavirus-covid-19-death-reported-in-massachusetts
